LOAN_ID,ACT_PERIOD,CHANNEL,ORIG_RATE,ORIG_UPB,ORIG_TERM,ORIG_DATE,FIRST_PAY,OLTV,OCLTV,NUM_BO,DTI,CSCORE_B,CSCORE_C,FIRST_FLAG,PURPOSE,PROP,NO_UNITS,OCC_STAT,STATE,MSA,MI_PCT,MI_TYPE,HOMEREADY_PROGRAM_INDICATOR,RELOCATION_MORTGAGE_INDICATOR,PROPERTY_INSPECTION_WAIVER_INDICATOR,HIGH_BALANCE_LOAN_INDICATOR,PREPAID_FLAG,DEFAULT_FLAG
98879562,2020-01-01,R,3.99,325000.0,360,2019-12-01,2020-02-01,70,70,1,34.0,691.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,1,0
98879571,2020-01-01,R,3.75,470000.0,360,2020-01-01,2020-03-01,94,94,2,35.0,733.0,700.0,N,R,PU,1,P,CO,19740,30.0,1.0,N,N,A,N,1,0
98879576,2020-01-01,R,4.625,247000.0,360,2019-12-01,2020-02-01,97,97,1,35.0,703.0,0.0,Y,P,CO,1,P,GA,12060,35.0,2.0,N,N,A,N,0,0
98879584,2020-01-01,C,3.99,220000.0,360,2019-11-01,2020-01-01,94,94,2,34.0,709.0,717.0,N,R,PU,1,P,OH,18140,30.0,1.0,N,N,A,N,1,0
98879588,2020-01-01,R,3.875,421000.0,360,2019-12-01,2020-02-01,90,90,2,40.0,794.0,794.0,N,R,SF,1,P,CO,19740,25.0,2.0,N,N,W,N,0,0
98879596,2020-01-01,R,3.625,240000.0,360,2019-12-01,2020-02-01,85,85,1,38.0,791.0,0.0,N,P,SF,1,P,OH,15940,12.0,1.0,N,Y,A,N,0,0
98879599,2020-01-01,B,3.625,473000.0,360,2019-12-01,2020-02-01,90,90,2,42.0,754.0,740.0,Y,P,PU,1,P,VA,47900,25.0,1.0,N,N,A,N,0,0
98879608,2020-01-01,R,3.875,507000.0,360,2019-12-01,2020-02-01,85,85,2,27.0,793.0,796.0,N,R,PU,1,P,CO,19740,12.0,1.0,N,N,W,N,1,0
98879616,2020-01-01,R,3.875,300000.0,360,2019-09-01,2019-11-01,84,84,2,28.0,770.0,755.0,N,R,PU,1,P,GA,12060,12.0,1.0,N,N,W,N,1,0
98879623,2020-01-01,C,3.605,185000.0,360,2019-11-01,2020-01-01,90,90,2,29.0,747.0,810.0,N,R,SF,1,P,GA,12060,25.0,1.0,N,N,W,N,1,0
98879624,2020-01-01,R,4.0,207000.0,360,2019-12-01,2020-02-01,97,97,1,31.0,802.0,0.0,Y,P,PU,1,P,GA,12060,25.0,1.0,N,N,A,N,0,0
98879626,2020-01-01,R,4.0,195000.0,360,2020-01-01,2020-03-01,90,90,2,32.0,680.0,716.0,N,P,SF,1,P,MI,0,25.0,1.0,N,N,A,N,1,0
98879629,2020-01-01,R,3.75,266000.0,360,2019-10-01,2019-12-01,95,95,2,40.0,749.0,793.0,N,P,SF,1,P,GA,12060,30.0,1.0,N,N,A,N,1,0
98879630,2020-01-01,R,3.625,123000.0,360,2019-10-01,2019-12-01,83,83,1,34.0,758.0,0.0,N,R,CO,1,P,VA,47900,12.0,1.0,Y,N,W,N,0,1
98879634,2020-01-01,R,3.75,381000.0,360,2019-12-01,2020-02-01,90,90,1,31.0,787.0,0.0,N,P,SF,1,P,VA,47260,25.0,1.0,N,N,A,N,0,0
98879637,2020-01-01,R,3.875,461000.0,360,2019-12-01,2020-02-01,95,95,1,42.0,745.0,0.0,N,P,PU,1,P,CO,19740,30.0,1.0,N,N,A,N,0,1
98879638,2020-01-01,R,3.625,400000.0,360,2020-01-01,2020-03-01,79,79,1,27.0,760.0,0.0,N,R,PU,1,P,GA,12060,0.0,0.0,N,N,W,N,1,0
98879639,2020-01-01,R,3.625,480000.0,360,2019-09-01,2019-11-01,69,69,2,32.0,745.0,746.0,N,C,SF,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
98879649,2020-01-01,R,4.75,164000.0,360,2019-12-01,2020-02-01,80,80,2,24.0,704.0,698.0,N,C,SF,1,P,CO,24300,0.0,0.0,N,N,A,N,0,1
98879655,2020-01-01,C,4.0,297000.0,360,2019-12-01,2020-02-01,90,90,1,44.0,738.0,0.0,N,R,SF,1,P,MI,27100,25.0,1.0,N,N,W,N,0,0
98879658,2020-01-01,C,4.125,216000.0,360,2019-12-01,2020-02-01,70,70,2,44.0,671.0,715.0,Y,P,SF,1,P,OH,18140,0.0,0.0,N,N,A,N,1,0
98879660,2020-01-01,R,3.74,300000.0,360,2020-01-01,2020-03-01,75,75,1,22.0,691.0,0.0,N,R,PU,1,P,GA,12060,0.0,0.0,N,N,W,N,0,0
98879665,2020-01-01,C,3.875,295000.0,360,2019-11-01,2020-01-01,87,87,1,29.0,765.0,0.0,N,R,SF,1,P,OH,17140,25.0,1.0,N,N,W,N,1,0
98879668,2020-01-01,R,3.75,364000.0,360,2019-11-01,2020-01-01,95,95,1,41.0,782.0,0.0,Y,P,PU,1,P,VA,47900,30.0,1.0,N,N,A,N,0,1
98879669,2020-01-01,C,4.125,238000.0,360,2019-11-01,2020-01-01,97,97,1,43.0,738.0,0.0,Y,P,CO,1,P,CO,19740,25.0,1.0,Y,N,A,N,1,0
98879673,2020-01-01,C,3.75,331000.0,360,2020-01-01,2020-03-01,85,85,1,39.0,763.0,0.0,N,P,PU,1,P,GA,12260,12.0,1.0,N,N,A,N,0,1
98879674,2020-01-01,R,4.0,403000.0,360,2019-12-01,2020-02-01,91,91,2,24.0,774.0,785.0,N,P,PU,1,P,VA,40060,25.0,1.0,N,N,A,N,1,0
98879699,2020-01-01,B,4.125,314000.0,360,2019-12-01,2020-02-01,79,79,2,39.0,692.0,778.0,N,C,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,1,0
98879708,2020-01-01,R,4.125,170000.0,360,2019-12-01,2020-02-01,78,78,1,41.0,715.0,0.0,N,P,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,0,0
98879721,2020-01-01,R,3.875,247000.0,300,2019-12-01,2020-02-01,75,75,2,46.0,712.0,766.0,N,R,SF,1,P,MI,0,0.0,0.0,N,N,W,N,0,0
98879725,2020-01-01,R,3.59,89000.0,360,2019-12-01,2020-02-01,72,87,1,36.0,729.0,0.0,N,R,SF,1,P,OH,17460,0.0,0.0,Y,N,A,N,0,0
98879736,2020-01-01,R,3.75,200000.0,360,2019-12-01,2020-02-01,65,65,2,25.0,794.0,798.0,N,P,PU,1,P,OH,17460,0.0,0.0,N,N,A,N,0,0
98879746,2020-01-01,R,3.875,398000.0,360,2020-01-01,2020-03-01,74,74,1,40.0,752.0,0.0,N,R,PU,1,P,VA,47900,0.0,0.0,N,N,A,N,1,0
98879747,2020-01-01,R,3.75,612000.0,360,2020-01-01,2020-03-01,80,80,2,38.0,787.0,733.0,N,P,PU,1,P,VA,47900,0.0,0.0,N,N,A,Y,1,0
98879751,2020-01-01,R,3.875,204000.0,360,2020-01-01,2020-03-01,92,92,1,49.0,743.0,0.0,N,P,SF,1,P,GA,0,25.0,1.0,Y,N,A,N,0,0
98879759,2020-01-01,R,4.5,135000.0,360,2020-01-01,2020-03-01,75,75,2,14.0,682.0,733.0,N,P,SF,1,I,VA,40060,0.0,0.0,N,N,A,N,0,0
98879784,2020-01-01,R,3.375,561000.0,360,2019-12-01,2020-02-01,89,89,4,32.0,801.0,800.0,N,P,SF,1,P,CO,19740,25.0,1.0,N,N,A,Y,0,0
98879802,2020-01-01,R,3.99,306000.0,324,2019-12-01,2020-02-01,77,77,1,23.0,759.0,0.0,N,R,SF,1,P,GA,12060,0.0,0.0,N,N,W,N,0,0
98879809,2020-01-01,C,3.75,391000.0,360,2019-12-01,2020-02-01,83,83,2,32.0,795.0,808.0,Y,P,PU,1,P,CO,19740,12.0,1.0,N,N,A,N,0,0
98879810,2020-01-01,R,4.125,291000.0,360,2020-01-01,2020-03-01,85,85,1,42.0,743.0,0.0,N,R,PU,1,P,GA,12060,12.0,1.0,N,N,A,N,1,0
98879814,2020-01-01,R,3.99,283000.0,360,2020-01-01,2020-03-01,90,90,2,23.0,755.0,699.0,Y,P,SF,1,P,OH,18140,25.0,1.0,N,N,A,N,0,0
98879818,2020-01-01,R,3.99,269000.0,360,2019-11-01,2020-01-01,75,75,2,34.0,658.0,687.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,1,0
98879821,2020-01-01,R,3.875,374000.0,360,2019-12-01,2020-02-01,75,75,1,35.0,773.0,0.0,N,R,SF,1,P,OH,17460,0.0,0.0,N,N,A,N,0,0
98879829,2020-01-01,C,3.75,248000.0,360,2019-12-01,2020-02-01,90,90,1,47.0,799.0,0.0,N,R,PU,1,P,OH,18140,25.0,1.0,N,N,A,N,1,0
98879841,2020-01-01,R,3.99,140000.0,360,2019-12-01,2020-02-01,94,94,1,20.0,775.0,0.0,Y,P,SF,1,P,GA,12060,30.0,1.0,N,N,A,N,1,0
98879843,2020-01-01,R,3.99,269000.0,360,2019-11-01,2020-01-01,83,83,2,48.0,814.0,812.0,N,R,PU,1,P,GA,12060,12.0,2.0,Y,N,W,N,1,0
98879845,2020-01-01,C,4.5,128000.0,360,2019-11-01,2020-01-01,95,95,2,35.0,729.0,771.0,Y,P,SF,1,P,OH,48260,30.0,1.0,N,N,A,N,0,0
98879846,2020-01-01,R,3.75,252000.0,360,2020-01-01,2020-03-01,90,90,1,27.0,811.0,0.0,Y,P,PU,1,P,OH,17140,25.0,1.0,N,N,A,N,1,0
98879851,2020-01-01,R,3.75,171000.0,324,2019-11-01,2020-01-01,95,95,1,27.0,799.0,0.0,N,R,SF,1,P,MI,0,30.0,1.0,N,N,A,N,1,0
98879852,2020-01-01,R,4.875,138000.0,360,2020-01-01,2020-03-01,90,90,1,45.0,662.0,0.0,Y,P,SF,1,P,GA,12060,25.0,1.0,N,N,A,N,0,0
98879854,2020-01-01,C,3.875,319000.0,360,2019-11-01,2020-01-01,85,85,1,43.0,731.0,0.0,Y,P,SF,1,P,VA,0,12.0,1.0,N,N,A,N,1,0
98879860,2020-01-01,R,4.125,270000.0,360,2020-01-01,2020-03-01,90,90,1,47.0,692.0,0.0,N,P,CO,1,P,GA,12060,25.0,1.0,N,N,A,N,0,1
98879864,2020-01-01,R,4.375,118000.0,360,2020-01-01,2020-02-01,95,95,2,29.0,702.0,715.0,N,P,SF,1,P,OH,0,30.0,1.0,N,N,A,N,1,0
98879885,2020-01-01,C,3.875,328000.0,360,2019-12-01,2020-02-01,95,95,2,33.0,794.0,739.0,Y,P,PU,1,P,MI,19820,30.0,1.0,N,N,A,N,1,0
98879887,2020-01-01,R,4.0,270000.0,360,2020-01-01,2020-03-01,80,80,2,32.0,800.0,802.0,N,C,PU,1,P,VA,40060,0.0,0.0,N,N,A,N,0,0
98879903,2020-01-01,B,3.75,360000.0,360,2019-11-01,2020-01-01,83,83,2,32.0,772.0,773.0,Y,P,CO,1,P,MI,11460,12.0,1.0,N,N,A,N,1,0
98879904,2020-01-01,C,4.0,237000.0,300,2019-11-01,2020-01-01,83,83,2,34.0,794.0,811.0,N,R,SF,1,P,VA,47260,12.0,1.0,N,N,A,N,1,0
98879907,2020-01-01,R,3.75,433000.0,360,2019-12-01,2020-02-01,95,95,2,49.0,746.0,732.0,N,P,PU,1,P,CO,24540,30.0,1.0,N,N,A,N,0,1
98879910,2020-01-01,C,3.625,347000.0,360,2019-12-01,2020-02-01,87,87,2,40.0,777.0,759.0,N,R,SF,1,P,VA,13980,25.0,1.0,N,N,A,N,0,0
98879919,2020-01-01,C,3.625,187000.0,360,2019-11-01,2020-01-01,90,90,1,21.0,802.0,0.0,N,P,SF,1,P,OH,17460,25.0,1.0,N,N,A,N,0,0
98879921,2020-01-01,C,3.875,147000.0,360,2019-12-01,2020-02-01,95,95,1,43.0,726.0,0.0,N,R,SF,1,P,OH,0,25.0,1.0,Y,N,A,N,0,0
98879923,2020-01-01,R,4.125,209000.0,360,2019-12-01,2020-02-01,95,95,1,25.0,705.0,0.0,N,P,CO,1,P,GA,12060,30.0,1.0,N,N,A,N,0,0
98879924,2020-01-01,C,5.25,69000.0,360,2019-12-01,2020-02-01,80,80,1,30.0,783.0,0.0,N,P,SF,1,I,GA,12260,0.0,0.0,N,N,A,N,0,0
98879931,2020-01-01,C,4.625,66000.0,360,2019-12-01,2020-02-01,75,75,2,41.0,771.0,769.0,N,P,SF,2,I,OH,17460,0.0,0.0,N,N,A,N,0,0
98879936,2020-01-01,R,3.875,454000.0,360,2019-12-01,2020-02-01,80,80,1,18.0,772.0,0.0,N,R,SF,1,P,MI,24340,0.0,0.0,N,N,W,N,1,0
98879938,2020-01-01,C,3.625,184000.0,360,2019-11-01,2020-01-01,80,80,2,35.0,789.0,747.0,Y,P,SF,1,P,GA,42340,0.0,0.0,N,N,A,N,0,0
98879952,2020-01-01,C,3.875,270000.0,360,2019-11-01,2020-01-01,80,80,1,38.0,745.0,0.0,N,R,SF,1,P,GA,12020,0.0,0.0,N,N,A,N,1,0
98879954,2020-01-01,C,3.875,554000.0,360,2019-12-01,2020-02-01,76,76,1,50.0,703.0,0.0,N,C,SF,1,P,CO,19740,0.0,0.0,N,N,A,Y,0,0
98879986,2020-01-01,R,3.99,272000.0,360,2019-12-01,2020-02-01,70,70,1,43.0,758.0,0.0,N,R,PU,1,P,MI,24340,0.0,0.0,N,N,W,N,1,0
98879990,2020-01-01,R,4.875,173000.0,360,2020-01-01,2020-03-01,75,75,2,46.0,807.0,800.0,N,P,PU,1,I,CO,0,0.0,0.0,N,N,A,N,1,0
98880020,2020-01-01,C,4.875,270000.0,360,2019-11-01,2020-01-01,75,75,2,38.0,672.0,661.0,N,C,SF,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
98880024,2020-01-01,C,3.875,444000.0,360,2019-11-01,2020-01-01,80,80,1,43.0,764.0,0.0,N,C,PU,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
98880027,2020-01-01,R,4.25,160000.0,360,2019-12-01,2020-02-01,70,70,2,31.0,799.0,786.0,N,C,SF,1,P,OH,18140,0.0,0.0,N,N,W,N,0,0
98880029,2020-01-01,C,4.375,297000.0,360,2019-12-01,2020-02-01,95,95,1,46.0,730.0,0.0,Y,P,PU,1,P,CO,0,30.0,1.0,N,N,A,N,1,0
98880038,2020-01-01,R,4.25,352000.0,360,2019-12-01,2020-02-01,83,83,2,50.0,697.0,691.0,N,R,PU,1,P,VA,40060,12.0,1.0,N,N,A,N,1,0
98880039,2020-01-01,C,3.75,151000.0,360,2019-12-01,2020-02-01,95,95,1,24.0,749.0,0.0,Y,P,SF,1,P,MI,19820,25.0,1.0,Y,N,A,N,0,0
98880053,2020-01-01,B,3.5,249000.0,360,2019-10-01,2019-12-01,74,74,2,37.0,790.0,784.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,0,0
98880098,2020-01-01,R,4.625,371000.0,360,2019-10-01,2019-12-01,75,75,1,27.0,820.0,0.0,N,P,CO,1,I,GA,12060,0.0,0.0,N,N,A,N,1,0
98880104,2020-01-01,C,3.75,222000.0,360,2019-12-01,2020-02-01,83,83,2,19.0,797.0,792.0,N,R,SF,1,P,MI,34740,12.0,1.0,N,N,W,N,0,0
98880108,2020-01-01,R,3.75,251000.0,360,2019-12-01,2020-02-01,89,89,1,24.0,768.0,0.0,N,R,SF,1,P,VA,40060,25.0,1.0,N,N,A,N,0,0
98880109,2020-01-01,R,3.875,119000.0,360,2019-12-01,2020-02-01,95,95,1,29.0,737.0,0.0,N,P,SF,1,P,GA,0,30.0,1.0,N,N,A,N,1,0
98880127,2020-01-01,R,4.125,250000.0,360,2019-12-01,2020-02-01,77,77,1,42.0,768.0,0.0,N,C,PU,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
98880132,2020-01-01,R,4.375,84000.0,360,2019-12-01,2020-02-01,95,95,2,27.0,666.0,810.0,Y,P,SF,1,P,MI,29620,30.0,1.0,N,N,A,N,0,0
98880136,2020-01-01,C,3.5,459000.0,360,2019-12-01,2020-02-01,64,64,2,42.0,804.0,775.0,N,R,PU,1,P,VA,16820,0.0,0.0,N,N,A,N,1,0
98880154,2020-01-01,R,3.875,436000.0,360,2019-11-01,2020-02-01,67,67,1,27.0,786.0,0.0,N,R,SF,1,P,OH,17460,0.0,0.0,N,N,A,N,1,0
98880159,2020-01-01,R,3.875,213000.0,360,2019-12-01,2020-02-01,65,65,1,42.0,719.0,0.0,N,C,SF,1,P,VA,47260,0.0,0.0,N,N,A,N,0,0
98880176,2020-01-01,R,3.625,389000.0,360,2019-09-01,2019-11-01,90,90,2,47.0,740.0,739.0,Y,P,PU,1,P,GA,12060,25.0,1.0,N,N,A,N,1,0
98880180,2020-01-01,C,3.875,242000.0,360,2019-12-01,2020-02-01,80,80,2,44.0,797.0,780.0,N,P,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,1,0
98880186,2020-01-01,C,4.125,316000.0,360,2020-01-01,2020-03-01,79,79,1,43.0,744.0,0.0,N,C,PU,1,P,CO,19740,0.0,0.0,N,N,A,N,0,0
98880192,2020-01-01,R,3.99,466000.0,360,2019-12-01,2020-02-01,97,97,1,40.0,748.0,0.0,Y,P,CO,1,P,GA,12060,35.0,1.0,N,N,A,N,0,0
98880194,2020-01-01,R,4.5,212000.0,360,2019-12-01,2020-02-01,95,95,2,39.0,723.0,709.0,N,P,PU,1,P,CO,0,30.0,1.0,N,N,A,N,1,0
98880198,2020-01-01,R,3.99,315000.0,360,2019-12-01,2020-02-01,90,90,2,34.0,774.0,789.0,Y,P,CO,1,P,GA,12060,25.0,1.0,N,N,A,N,0,0
98880206,2020-01-01,R,4.0,39000.0,360,2019-12-01,2020-02-01,97,97,2,25.0,704.0,763.0,Y,P,SF,1,P,OH,30620,35.0,1.0,N,N,A,N,0,0
98880210,2020-01-01,R,3.875,105000.0,360,2020-01-01,2020-03-01,95,95,1,19.0,700.0,0.0,N,P,SF,1,P,OH,0,30.0,1.0,N,N,A,N,0,0
98880216,2020-01-01,R,3.875,216000.0,360,2020-01-01,2020-03-01,80,80,1,42.0,776.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,0,0
98880220,2020-01-01,B,5.25,151000.0,360,2020-01-01,2020-03-01,75,75,1,50.0,784.0,0.0,N,P,PU,1,I,MI,19820,0.0,0.0,N,N,A,N,1,0
98880222,2020-01-01,R,4.6,105000.0,360,2019-10-01,2019-12-01,75,75,1,29.0,733.0,0.0,N,P,SF,1,I,GA,12060,0.0,0.0,N,N,A,N,0,0
98880223,2020-01-01,R,4.49,105000.0,360,2020-01-01,2020-03-01,73,73,1,27.0,691.0,0.0,N,C,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,1,0
98880248,2020-01-01,R,3.75,314000.0,360,2019-12-01,2020-02-01,95,95,1,32.0,803.0,0.0,Y,P,SF,1,P,MI,19820,30.0,1.0,N,N,A,N,1,0
98880255,2020-01-01,R,3.99,140000.0,360,2020-01-01,2020-03-01,80,80,2,26.0,740.0,726.0,Y,P,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,0,0
98880260,2020-01-01,R,4.25,116000.0,360,2019-12-01,2020-02-01,75,75,2,39.0,689.0,792.0,N,R,SF,1,P,GA,0,0.0,0.0,N,N,A,N,0,0
98880268,2020-01-01,R,3.99,240000.0,324,2019-12-01,2020-02-01,85,85,2,49.0,688.0,711.0,N,R,PU,1,P,VA,31340,12.0,2.0,N,N,W,N,1,0
98880273,2020-01-01,R,3.99,145000.0,324,2019-12-01,2020-02-01,85,85,2,49.0,728.0,755.0,N,R,SF,1,P,GA,12060,12.0,1.0,N,N,W,N,0,0
98880280,2020-01-01,R,5.0,148000.0,360,2019-12-01,2020-02-01,80,80,1,34.0,800.0,0.0,N,P,PU,1,I,GA,12060,0.0,0.0,N,N,A,N,1,0
98880292,2020-01-01,C,3.875,286000.0,360,2019-12-01,2020-02-01,97,97,1,44.0,802.0,0.0,Y,P,PU,1,P,CO,19740,25.0,1.0,N,N,A,N,1,0
98880303,2020-01-01,R,4.0,166000.0,360,2019-12-01,2020-02-01,95,95,2,33.0,768.0,741.0,N,P,CO,1,P,MI,24340,30.0,1.0,N,N,A,N,1,0
98880310,2020-01-01,C,3.875,157000.0,360,2019-11-01,2020-01-01,90,90,1,48.0,760.0,0.0,N,R,SF,1,P,VA,44420,25.0,1.0,N,N,W,N,0,0
98880312,2020-01-01,B,3.875,238000.0,360,2020-01-01,2020-03-01,95,95,1,37.0,676.0,0.0,N,R,SF,1,P,MI,19820,30.0,1.0,N,N,A,N,0,0
98880335,2020-01-01,R,3.5,300000.0,360,2019-11-01,2020-01-01,75,75,1,35.0,762.0,0.0,N,R,SF,1,P,OH,18140,0.0,0.0,N,N,W,N,1,0
98880344,2020-01-01,R,3.625,300000.0,360,2019-12-01,2020-02-01,72,72,2,22.0,806.0,809.0,N,P,PU,1,P,GA,12060,0.0,0.0,N,N,W,N,0,0
98880347,2020-01-01,R,3.875,96000.0,360,2019-11-01,2020-02-01,74,74,1,43.0,795.0,0.0,N,R,CO,1,P,OH,10420,0.0,0.0,N,N,W,N,0,0
98880348,2020-01-01,C,5.5,150000.0,360,2019-11-01,2019-12-01,80,80,1,37.0,648.0,0.0,N,C,SF,1,P,GA,17980,0.0,0.0,N,N,A,N,1,0
98880350,2020-01-01,R,3.625,179000.0,360,2019-12-01,2020-02-01,75,75,3,44.0,679.0,693.0,Y,P,SF,1,P,GA,12060,0.0,0.0,Y,N,A,N,0,0
98880352,2020-01-01,B,3.75,289000.0,360,2019-12-01,2020-02-01,83,83,1,44.0,675.0,0.0,N,P,SF,1,P,CO,19740,12.0,1.0,Y,N,A,N,1,0
98880361,2020-01-01,R,4.5,189000.0,360,2019-11-01,2020-01-01,97,97,1,34.0,721.0,0.0,Y,P,SF,1,P,MI,19820,35.0,1.0,N,N,A,N,1,0
98880378,2020-01-01,R,4.125,199000.0,360,2019-12-01,2020-02-01,78,78,1,43.0,749.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,0,0
98880385,2020-01-01,R,4.5,82000.0,360,2019-11-01,2020-01-01,75,75,1,40.0,765.0,0.0,N,P,PU,1,I,GA,12260,0.0,0.0,N,N,A,N,1,0
98880397,2020-01-01,R,3.875,82000.0,360,2019-12-01,2020-01-01,95,95,1,30.0,732.0,0.0,N,P,SF,1,P,OH,0,25.0,1.0,Y,N,A,N,0,0
98880400,2020-01-01,R,3.75,484000.0,360,2020-01-01,2020-03-01,84,84,1,27.0,773.0,0.0,N,P,PU,1,P,GA,12060,12.0,1.0,N,N,A,N,1,0
98880420,2020-01-01,B,3.875,359000.0,360,2020-01-01,2020-03-01,89,89,1,40.0,768.0,0.0,N,R,CO,1,P,MI,19820,25.0,1.0,N,N,W,N,0,0
98880423,2020-01-01,R,3.99,199000.0,360,2019-09-01,2019-11-01,70,70,1,39.0,697.0,0.0,N,R,SF,1,P,GA,12060,0.0,0.0,N,N,A,N,1,0
98880424,2020-01-01,R,4.375,204000.0,324,2019-11-01,2020-01-01,76,76,1,33.0,645.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,0,0
98880436,2020-01-01,R,3.75,443000.0,360,2020-01-01,2020-03-01,72,72,2,23.0,761.0,769.0,N,C,PU,1,P,CO,19740,0.0,0.0,N,N,A,N,0,0
98880439,2020-01-01,R,3.75,137000.0,360,2020-01-01,2020-03-01,75,75,2,34.0,755.0,753.0,N,P,SF,1,P,MI,28020,0.0,0.0,N,N,A,N,0,0
98880453,2020-01-01,B,3.625,500000.0,360,2019-12-01,2020-02-01,90,90,2,35.0,816.0,816.0,N,P,PU,1,P,CO,19740,25.0,1.0,N,N,A,N,1,0
98880458,2020-01-01,C,4.125,359000.0,360,2019-12-01,2020-02-01,90,90,1,42.0,697.0,0.0,N,P,SF,1,P,OH,18140,25.0,1.0,N,N,A,N,0,1
98880460,2020-01-01,R,3.625,309000.0,360,2019-11-01,2020-01-01,83,83,2,43.0,771.0,787.0,N,R,SF,1,P,VA,40060,12.0,1.0,N,N,W,N,0,0
98880471,2020-01-01,B,3.99,251000.0,360,2019-11-01,2020-01-01,78,78,1,26.0,704.0,0.0,N,P,PU,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
98880473,2020-01-01,R,3.75,254000.0,360,2019-12-01,2020-02-01,74,74,1,40.0,731.0,0.0,N,P,CO,1,P,CO,22660,0.0,0.0,N,N,A,N,1,0
98880481,2020-01-01,R,4.5,252000.0,360,2019-12-01,2020-02-01,95,95,1,49.0,732.0,0.0,N,P,SF,1,P,CO,24540,30.0,1.0,N,N,A,N,1,0
98880482,2020-01-01,C,3.5,235000.0,360,2019-11-01,2020-01-01,88,88,1,40.0,702.0,0.0,N,R,PU,1,P,CO,19740,12.0,1.0,N,N,A,N,0,0
98880484,2020-01-01,B,4.5,135000.0,360,2019-12-01,2020-02-01,85,85,1,24.0,715.0,0.0,N,R,SF,1,P,OH,18140,12.0,1.0,N,N,W,N,1,0
98880499,2020-01-01,R,3.875,311000.0,360,2019-11-01,2020-01-01,86,86,1,36.0,765.0,0.0,N,R,SF,1,P,CO,17820,12.0,1.0,N,N,W,N,1,0
98880510,2020-01-01,R,3.99,216000.0,360,2019-12-01,2020-02-01,80,80,2,24.0,766.0,765.0,Y,P,SF,1,P,MI,12980,0.0,0.0,N,N,A,N,0,0
98880522,2020-01-01,C,3.75,444000.0,360,2019-11-01,2020-01-01,69,76,1,39.0,759.0,0.0,N,R,PU,1,P,GA,12060,0.0,0.0,N,N,A,N,1,0
98880524,2020-01-01,R,4.75,196000.0,360,2019-12-01,2020-02-01,73,73,2,39.0,812.0,810.0,N,C,SF,1,I,CO,22660,0.0,0.0,N,N,A,N,1,0
98880537,2020-01-01,C,3.875,150000.0,360,2019-11-01,2020-01-01,97,97,1,34.0,739.0,0.0,Y,P,CO,1,P,CO,24300,25.0,1.0,Y,N,A,N,0,0
98880542,2020-01-01,C,3.875,383000.0,360,2019-10-01,2019-12-01,90,90,2,48.0,701.0,721.0,N,R,PU,1,P,CO,19740,25.0,1.0,N,N,A,N,0,0
98880545,2020-01-01,R,3.75,291000.0,360,2019-12-01,2020-02-01,89,89,2,38.0,770.0,763.0,N,R,PU,1,P,VA,47260,25.0,1.0,N,N,A,N,1,0
98880546,2020-01-01,C,3.375,448000.0,360,2019-11-01,2020-01-01,95,95,1,41.0,782.0,0.0,Y,P,PU,1,P,OH,17140,30.0,1.0,N,N,A,N,1,0
98880565,2020-01-01,R,3.75,108000.0,360,2019-11-01,2020-01-01,74,74,1,38.0,815.0,0.0,N,R,SF,1,P,MI,27100,0.0,0.0,N,N,A,N,0,0
98880566,2020-01-01,C,3.875,207000.0,360,2019-12-01,2020-02-01,70,70,2,44.0,681.0,701.0,N,C,SF,1,P,GA,12060,0.0,0.0,N,N,W,N,0,1
98880598,2020-01-01,R,3.99,384000.0,360,2019-12-01,2020-02-01,80,80,2,42.0,800.0,763.0,N,R,PU,1,P,GA,12060,0.0,0.0,N,N,W,N,0,0
98880601,2020-01-01,R,3.75,301000.0,360,2019-12-01,2020-02-01,67,67,1,44.0,709.0,0.0,N,R,SF,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
98880621,2020-01-01,R,4.0,262000.0,360,2019-12-01,2020-02-01,91,91,1,37.0,766.0,0.0,N,P,SF,1,P,VA,0,25.0,1.0,N,N,A,N,1,0
98880634,2020-01-01,C,3.99,332000.0,360,2020-01-01,2020-03-01,83,83,2,39.0,791.0,805.0,N,P,SF,1,P,MI,19820,12.0,1.0,N,N,A,N,1,0
98880636,2020-01-01,C,3.75,427000.0,360,2019-11-01,2020-01-01,97,97,1,41.0,692.0,0.0,Y,P,PU,1,P,VA,47900,25.0,1.0,Y,N,A,N,1,0
