LOAN_ID,ACT_PERIOD,CHANNEL,ORIG_RATE,ORIG_UPB,ORIG_DATE,FIRST_PAY,OLTV,NUM_BO,DTI,CSCORE_B,FIRST_FLAG,PURPOSE,PROP,NO_UNITS,OCC_STAT,STATE,MSA,HOMEREADY_PROGRAM_INDICATOR,RELOCATION_MORTGAGE_INDICATOR,PROPERTY_INSPECTION_WAIVER_INDICATOR,HIGH_BALANCE_LOAN_INDICATOR,PREPAID_FLAG,DEFAULT_FLAG,MI,TERM,DTI_LTV,DTI_UPB
98838618,2020-01-01,R,3.625,233000.0,2019-12-01,2020-02-01,95,2,31.0,754.0,1,P,PU,1,P,VA,40060,1,0,A,0,0,0,1,30y,0.3263157894736842,0.00013304721030042919
98838634,2020-01-01,C,3.875,299000.0,2019-09-01,2019-11-01,97,1,47.0,732.0,0,R,PU,1,P,VA,47900,1,0,A,0,0,1,1,30y,0.4845360824742268,0.000157190635451505
98838636,2020-01-01,R,3.5,268000.0,2019-12-01,2020-02-01,72,2,29.0,742.0,0,C,SF,1,P,OH,18140,0,0,A,0,1,0,0,other,0.4027777777777778,0.0001082089552238806
98838639,2020-01-01,R,3.25,76000.0,2019-12-01,2020-02-01,40,2,21.0,818.0,0,R,SF,1,P,OH,19430,0,0,A,0,0,0,0,15y,0.525,0.0002763157894736842
98838646,2020-01-01,R,4.25,245000.0,2019-11-01,2020-01-01,73,2,42.0,776.0,0,R,SF,1,P,OH,0,0,0,A,0,1,0,0,30y,0.5753424657534246,0.00017142857142857143
98838650,2020-01-01,B,4.25,165000.0,2019-12-01,2020-03-01,62,1,24.0,747.0,0,C,PU,1,P,CO,19740,0,0,A,0,0,0,0,30y,0.3870967741935484,0.00014545454545454546
98838652,2020-01-01,R,3.875,135000.0,2019-11-01,2020-01-01,73,1,39.0,702.0,1,P,SF,1,P,GA,12060,0,0,A,0,0,1,0,30y,0.5342465753424658,0.0002888888888888889
98838668,2020-01-01,R,4.75,317000.0,2019-12-01,2020-02-01,75,1,43.0,702.0,0,C,SF,1,P,MI,0,0,0,A,0,1,0,0,30y,0.5733333333333334,0.0001356466876971609
98838680,2020-01-01,R,3.99,172000.0,2019-12-01,2020-02-01,80,1,46.0,741.0,0,P,SF,1,P,MI,24340,0,0,W,0,1,0,0,30y,0.575,0.0002674418604651163
98838682,2020-01-01,B,3.75,398000.0,2019-12-01,2020-02-01,75,2,23.0,803.0,0,R,SF,1,P,CO,19740,0,0,A,0,1,0,0,30y,0.30666666666666664,5.778894472361809e-05
98838687,2020-01-01,R,4.375,204000.0,2019-11-01,2020-01-01,80,2,29.0,724.0,0,C,CO,1,P,OH,18140,0,0,A,0,0,0,0,other,0.3625,0.00014215686274509804
98838692,2020-01-01,R,3.75,107000.0,2019-12-01,2020-02-01,79,1,22.0,750.0,0,R,SF,1,P,MI,19820,0,0,W,0,1,0,0,30y,0.27848101265822783,0.00020560747663551403
98838706,2020-01-01,C,4.875,123000.0,2019-12-01,2020-02-01,95,2,41.0,669.0,0,P,SF,1,P,OH,0,0,0,A,0,0,1,1,30y,0.43157894736842106,0.0003333333333333333
98838716,2020-01-01,C,3.75,190000.0,2019-11-01,2020-01-01,90,2,47.0,760.0,0,R,SF,1,P,MI,24340,0,0,A,0,0,0,1,30y,0.5222222222222223,0.0002473684210526316
98838732,2020-01-01,R,4.375,131000.0,2019-12-01,2020-02-01,90,2,34.0,675.0,0,P,SF,1,S,OH,18140,0,0,A,0,0,0,1,30y,0.37777777777777777,0.00025954198473282443
98838739,2020-01-01,B,3.625,443000.0,2019-12-01,2020-02-01,90,1,33.0,726.0,0,R,PU,1,P,GA,12060,0,0,W,0,1,0,1,30y,0.36666666666666664,7.44920993227991e-05
98838740,2020-01-01,R,4.125,83000.0,2020-01-01,2020-03-01,95,1,38.0,708.0,1,P,MH,1,P,MI,0,0,0,A,0,0,0,1,30y,0.4,0.0004578313253012048
98838744,2020-01-01,R,3.5,147000.0,2019-12-01,2020-01-01,84,2,23.0,790.0,0,R,SF,1,P,MI,19820,0,0,W,0,0,0,1,30y,0.27380952380952384,0.00015646258503401362
98838753,2020-01-01,R,4.25,130000.0,2019-12-01,2020-02-01,90,2,32.0,741.0,1,P,CO,1,P,OH,18140,0,0,A,0,0,0,1,30y,0.35555555555555557,0.00024615384615384614
98838754,2020-01-01,R,5.375,152000.0,2019-12-01,2020-02-01,90,2,32.0,677.0,1,P,SF,1,P,VA,47260,0,0,A,0,0,0,1,30y,0.35555555555555557,0.0002105263157894737
98838763,2020-01-01,R,3.75,452000.0,2019-12-01,2020-02-01,77,2,28.0,730.0,0,R,SF,1,P,CO,19740,0,0,W,0,1,0,0,30y,0.36363636363636365,6.194690265486725e-05
98838764,2020-01-01,R,4.25,315000.0,2020-01-01,2020-03-01,80,1,45.0,783.0,1,P,PU,1,P,CO,19740,0,0,A,0,0,0,0,30y,0.5625,0.00014285714285714287
98838765,2020-01-01,R,3.875,165000.0,2020-01-01,2020-03-01,65,1,49.0,681.0,0,P,PU,1,P,OH,17140,0,0,A,0,0,0,0,30y,0.7538461538461538,0.00029696969696969697
98838769,2020-01-01,B,3.625,222000.0,2019-12-01,2020-02-01,74,2,33.0,735.0,0,C,PU,1,P,OH,10420,0,0,A,0,0,0,0,30y,0.44594594594594594,0.00014864864864864866
98838781,2020-01-01,R,3.99,264000.0,2020-01-01,2020-03-01,70,1,18.0,722.0,1,P,SF,1,P,CO,19740,0,0,A,0,0,0,0,30y,0.2571428571428571,6.818181818181818e-05
98838788,2020-01-01,R,4.125,144000.0,2019-10-01,2019-12-01,78,2,49.0,752.0,1,P,SF,1,P,OH,0,0,0,A,0,1,0,0,30y,0.6282051282051282,0.0003402777777777778
98838792,2020-01-01,R,3.625,398000.0,2019-12-01,2020-02-01,80,1,24.0,815.0,0,R,PU,1,P,VA,47900,0,0,A,0,0,0,0,30y,0.3,6.030150753768844e-05
98838793,2020-01-01,R,4.0,268000.0,2019-12-01,2020-02-01,71,2,25.0,720.0,0,R,CO,1,P,CO,22660,0,0,W,0,1,0,0,30y,0.352112676056338,9.328358208955224e-05
98838807,2020-01-01,R,4.875,351000.0,2019-12-01,2020-02-01,95,2,40.0,761.0,1,P,SF,1,P,MI,11460,0,0,A,0,1,0,1,30y,0.42105263157894735,0.00011396011396011396
98838811,2020-01-01,R,4.25,133000.0,2020-01-01,2020-03-01,95,1,30.0,661.0,1,P,SF,1,P,MI,43780,0,0,A,0,0,0,1,30y,0.3157894736842105,0.0002255639097744361
98838822,2020-01-01,R,4.5,484000.0,2019-10-01,2019-12-01,94,2,47.0,714.0,1,P,SF,1,P,MI,19820,0,0,A,0,0,1,1,30y,0.5,9.710743801652892e-05
98838823,2020-01-01,R,3.75,383000.0,2019-12-01,2020-02-01,89,2,47.0,727.0,0,R,SF,1,P,VA,47900,0,0,W,0,1,0,1,30y,0.5280898876404494,0.0001227154046997389
98838834,2020-01-01,C,3.75,221000.0,2019-11-01,2020-02-01,85,1,38.0,775.0,0,R,SF,1,P,VA,44420,0,0,W,0,0,0,1,30y,0.4470588235294118,0.00017194570135746606
98838836,2020-01-01,R,3.99,409000.0,2020-01-01,2020-03-01,95,1,49.0,696.0,0,P,SF,1,P,VA,47900,0,0,A,0,1,0,1,30y,0.5157894736842106,0.0001198044009779951
98838843,2020-01-01,C,3.75,234000.0,2020-01-01,2020-03-01,90,2,43.0,741.0,0,R,CO,1,P,MI,19820,0,0,W,0,1,0,1,30y,0.4777777777777778,0.00018376068376068375
98838865,2020-01-01,R,3.875,458000.0,2020-01-01,2020-03-01,90,2,39.0,797.0,0,P,SF,1,P,CO,24300,0,0,A,0,1,0,1,30y,0.43333333333333335,8.51528384279476e-05
98838866,2020-01-01,B,3.75,398000.0,2020-01-01,2020-03-01,97,1,40.0,773.0,1,P,PU,1,P,CO,19740,0,0,A,0,1,0,1,30y,0.41237113402061853,0.00010050251256281407
98838876,2020-01-01,B,3.875,371000.0,2020-01-01,2020-03-01,95,1,42.0,752.0,1,P,PU,1,P,MI,19820,0,0,A,0,0,0,1,30y,0.4421052631578947,0.00011320754716981132
98838881,2020-01-01,C,3.75,192000.0,2019-11-01,2020-01-01,80,1,27.0,812.0,1,P,SF,1,P,OH,18140,0,0,A,0,0,0,0,30y,0.3375,0.000140625
