,CHANNEL,FIRST_FLAG,PURPOSE,PROP,OCC_STAT,STATE,MSA,HOMEREADY_PROGRAM_INDICATOR,RELOCATION_MORTGAGE_INDICATOR,PROPERTY_INSPECTION_WAIVER_INDICATOR,HIGH_BALANCE_LOAN_INDICATOR,MI,TERM,CSCORE_B,DTI,OLTV,ORIG_RATE,ORIG_UPB,NUM_BO,NO_UNITS,DTI_LTV,DTI_UPB
49726,R,0,R,SF,P,CO,19740,0,0,W,0,0,other,752.0,41.0,60,4.125,354000.0,2,1,0.6833333333333333,0.00011581920903954802
2382,B,0,C,CO,S,CO,0,0,0,A,0,0,30y,749.0,44.0,75,3.75,170000.0,1,1,0.5866666666666667,0.0002588235294117647
78947,R,0,P,PU,P,OH,17460,0,0,A,0,1,15y,794.0,46.0,95,3.375,306000.0,2,1,0.4842105263157895,0.0001503267973856209
43421,R,1,P,PU,P,VA,47900,0,0,A,0,0,30y,803.0,24.0,80,3.75,457000.0,1,1,0.3,5.2516411378555796e-05
78108,R,0,R,CO,P,MI,19820,0,0,W,0,0,30y,634.0,42.0,48,3.75,85000.0,1,1,0.875,0.0004941176470588235
14701,R,0,P,PU,P,OH,17140,0,0,A,0,0,15y,796.0,27.0,47,3.25,155000.0,1,1,0.574468085106383,0.00017419354838709678
49993,B,0,R,SF,P,GA,12060,0,0,A,0,0,30y,751.0,39.0,45,3.729,174000.0,1,1,0.8666666666666667,0.00022413793103448276
69712,C,0,P,SF,P,GA,12060,0,0,A,0,0,30y,763.0,44.0,95,5.375,285000.0,2,1,0.4631578947368421,0.0001543859649122807
4448,R,0,P,PU,P,VA,47260,0,0,A,0,0,30y,813.0,44.0,66,3.99,228000.0,2,1,0.6666666666666666,0.00019298245614035088
89053,R,0,C,SF,S,VA,0,0,0,A,0,0,15y,792.0,28.0,58,3.25,200000.0,2,1,0.4827586206896552,0.00014
61046,R,0,R,SF,P,MI,24340,0,0,A,0,0,30y,625.0,20.0,58,3.875,96000.0,1,1,0.3448275862068966,0.00020833333333333335
51495,R,0,P,SF,I,MI,19820,0,0,A,0,0,30y,756.0,44.0,75,4.625,188000.0,1,1,0.5866666666666667,0.00023404255319148937
2031,C,0,C,PU,P,GA,12060,0,0,A,0,0,30y,708.0,40.0,73,3.875,298000.0,1,1,0.547945205479452,0.00013422818791946307
71344,C,0,P,SF,P,MI,24340,0,0,A,0,1,30y,805.0,25.0,82,3.375,187000.0,2,1,0.3048780487804878,0.00013368983957219252
64038,C,0,R,SF,P,MI,0,0,0,A,0,0,30y,813.0,34.0,78,3.5,388000.0,2,1,0.4358974358974359,8.762886597938145e-05
59182,R,0,R,SF,P,VA,40060,0,0,W,0,0,30y,776.0,40.0,54,3.99,182000.0,1,1,0.7407407407407407,0.00021978021978021978
36100,R,1,P,CO,P,VA,47260,0,0,A,0,1,30y,740.0,49.0,93,3.875,240000.0,3,1,0.5268817204301075,0.00020416666666666668
96827,R,0,P,SF,I,OH,45780,0,0,A,0,0,30y,757.0,44.0,75,4.875,41000.0,1,2,0.5866666666666667,0.0010731707317073172
58962,B,0,R,PU,P,CO,19740,0,0,W,1,0,15y,751.0,17.0,68,3.0,575000.0,2,1,0.25,2.956521739130435e-05
61563,R,0,R,SF,P,GA,12060,0,0,P,0,0,15y,801.0,15.0,33,2.75,273000.0,2,1,0.45454545454545453,5.4945054945054945e-05
76037,B,1,P,SF,P,CO,17820,0,0,A,0,1,30y,816.0,22.0,85,3.625,368000.0,2,1,0.25882352941176473,5.9782608695652175e-05
93974,C,0,R,SF,P,MI,19820,0,0,W,0,0,30y,764.0,32.0,75,3.625,206000.0,1,1,0.4266666666666667,0.0001553398058252427
8500,R,0,R,PU,P,CO,24540,0,0,A,0,0,30y,811.0,24.0,62,3.875,410000.0,2,1,0.3870967741935484,5.853658536585366e-05
63753,R,0,R,PU,P,OH,18140,0,0,A,0,1,30y,800.0,21.0,89,3.875,214000.0,2,1,0.23595505617977527,9.813084112149533e-05
35424,C,0,R,CO,I,CO,19740,0,0,A,0,0,30y,773.0,47.0,72,4.625,215000.0,1,1,0.6527777777777778,0.0002186046511627907
8812,R,0,C,SF,P,VA,40060,0,0,A,0,0,30y,769.0,17.0,73,3.875,182000.0,2,1,0.2328767123287671,9.34065934065934e-05
59997,R,1,P,SF,P,MI,0,0,0,A,0,0,30y,728.0,37.0,80,4.25,116000.0,1,1,0.4625,0.00031896551724137933
42015,R,0,R,CO,P,VA,47900,0,0,A,0,1,other,772.0,21.0,89,3.875,193000.0,1,1,0.23595505617977527,0.00010880829015544041
35603,R,0,C,PU,P,GA,47580,0,0,A,0,0,30y,781.0,18.0,75,3.875,465000.0,1,1,0.24,3.870967741935484e-05
45488,C,0,R,SF,P,MI,19820,0,0,W,0,0,30y,764.0,39.0,47,3.625,113000.0,1,1,0.8297872340425532,0.00034513274336283185
20317,R,0,R,SF,P,MI,24340,0,0,W,0,0,30y,803.0,17.0,77,3.5,211000.0,2,1,0.22077922077922077,8.056872037914692e-05
71217,C,0,R,SF,P,CO,24540,0,0,A,0,1,30y,720.0,42.0,89,3.5,298000.0,1,1,0.47191011235955055,0.00014093959731543624
19748,R,0,P,SF,P,OH,31900,0,0,A,0,0,30y,806.0,36.0,69,3.5,120000.0,1,1,0.5217391304347826,0.0003
82402,C,0,R,PU,P,VA,47900,0,0,A,0,0,15y,819.0,31.0,80,3.5,396000.0,2,1,0.3875,7.828282828282828e-05
70025,R,0,R,PU,P,OH,18140,0,0,A,0,1,30y,762.0,28.0,83,3.75,243000.0,2,1,0.3373493975903614,0.00011522633744855967
102528,R,0,P,SF,P,OH,17460,0,0,A,0,1,30y,729.0,45.0,95,3.375,271000.0,2,1,0.47368421052631576,0.00016605166051660516
96969,R,0,R,SF,P,VA,47260,0,0,A,0,1,30y,746.0,35.0,95,3.999,328000.0,1,1,0.3684210526315789,0.00010670731707317073
104358,R,0,P,SF,P,MI,27100,1,0,A,0,1,30y,685.0,28.0,97,3.875,111000.0,2,1,0.28865979381443296,0.00025225225225225225
4734,R,0,P,SF,P,GA,12060,0,0,A,0,0,30y,804.0,24.0,74,3.625,330000.0,2,1,0.32432432432432434,7.272727272727273e-05
42228,C,0,P,PU,P,OH,17140,0,0,A,0,0,30y,808.0,28.0,50,3.75,130000.0,2,1,0.56,0.0002153846153846154
75158,R,0,C,PU,P,GA,12060,0,0,A,0,0,15y,713.0,27.0,77,3.75,198000.0,1,1,0.35064935064935066,0.00013636363636363637
3518,C,0,R,PU,P,VA,47260,0,0,A,0,1,30y,774.0,23.0,89,3.875,307000.0,2,1,0.25842696629213485,7.49185667752443e-05
76790,R,0,R,SF,P,CO,19740,0,0,A,0,1,30y,720.0,35.0,93,3.625,384000.0,2,1,0.3763440860215054,9.114583333333334e-05
19472,R,0,P,SF,P,CO,19740,0,0,A,0,0,30y,796.0,33.0,61,3.75,228000.0,1,1,0.5409836065573771,0.00014473684210526317
9266,R,0,C,PU,P,CO,19740,0,0,A,0,0,30y,685.0,25.0,75,4.5,455000.0,1,1,0.3333333333333333,5.4945054945054945e-05
14865,R,0,C,SF,P,OH,18140,0,0,A,0,0,30y,767.0,35.0,48,4.625,118000.0,2,1,0.7291666666666666,0.0002966101694915254
6780,R,0,P,SF,P,VA,0,0,0,A,0,1,30y,766.0,37.0,91,4.0,262000.0,1,1,0.4065934065934066,0.00014122137404580152
10320,C,0,R,SF,P,OH,0,0,0,A,0,0,30y,746.0,42.0,63,4.0,152000.0,2,1,0.6666666666666666,0.0002763157894736842
53123,C,1,P,PU,P,CO,19740,0,0,W,0,0,30y,798.0,49.0,75,3.875,401000.0,2,1,0.6533333333333333,0.00012219451371571073
20658,R,0,R,SF,P,CO,19740,0,0,A,0,1,30y,765.0,28.0,85,4.0,357000.0,2,1,0.32941176470588235,7.843137254901961e-05
84549,C,0,C,SF,P,VA,40220,0,0,A,0,0,30y,798.0,36.0,80,3.75,254000.0,2,1,0.45,0.00014173228346456694
103851,C,0,R,PU,P,CO,24540,0,0,W,0,0,30y,785.0,25.0,60,3.5,284000.0,2,1,0.4166666666666667,8.802816901408451e-05
90767,C,0,C,PU,P,VA,40060,0,0,A,0,0,other,797.0,18.0,41,3.5,298000.0,1,1,0.43902439024390244,6.040268456375839e-05
20521,R,0,R,SF,S,MI,0,0,0,W,0,0,30y,763.0,38.0,56,3.625,56000.0,2,1,0.6785714285714286,0.0006785714285714286
99263,C,0,C,SF,P,VA,47900,0,0,A,0,0,30y,796.0,26.0,75,4.125,180000.0,1,1,0.3466666666666667,0.00014444444444444444
63925,R,1,P,SF,P,OH,17140,0,0,A,0,1,30y,671.0,41.0,95,4.49,216000.0,1,1,0.43157894736842106,0.0001898148148148148
61194,R,0,R,SF,P,MI,0,0,0,A,0,0,15y,805.0,28.0,52,3.25,74000.0,2,1,0.5384615384615384,0.0003783783783783784
54401,R,0,C,CO,P,VA,47900,0,0,A,0,0,30y,760.0,43.0,75,3.8,236000.0,1,1,0.5733333333333334,0.00018220338983050848
45151,C,0,C,SF,P,OH,10420,0,0,A,0,0,30y,652.0,40.0,80,5.75,288000.0,1,1,0.5,0.0001388888888888889
104296,B,0,R,PU,P,CO,17820,0,0,A,0,0,30y,749.0,32.0,59,3.625,183000.0,1,1,0.5423728813559322,0.00017486338797814208
48768,R,0,R,PU,P,OH,17460,0,0,A,0,0,15y,698.0,39.0,80,3.375,267000.0,2,1,0.4875,0.0001460674157303371
41385,R,0,P,PU,P,CO,24300,0,0,A,0,1,30y,659.0,43.0,95,5.5,377000.0,1,1,0.45263157894736844,0.00011405835543766579
33355,C,0,P,PU,P,CO,19740,0,0,A,0,1,30y,789.0,33.0,90,4.0,324000.0,1,1,0.36666666666666664,0.00010185185185185185
86079,R,0,R,PU,P,CO,22660,0,0,W,0,0,30y,737.0,36.0,78,3.875,390000.0,2,1,0.46153846153846156,9.23076923076923e-05
53994,R,0,R,SF,P,MI,19820,0,0,W,0,0,other,816.0,20.0,72,3.5,179000.0,2,1,0.2777777777777778,0.000111731843575419
63584,R,0,R,SF,P,CO,17820,0,0,W,0,1,30y,777.0,36.0,85,3.75,246000.0,1,1,0.4235294117647059,0.00014634146341463414
31872,R,0,P,SF,P,VA,47900,0,0,A,1,1,30y,803.0,48.0,85,3.75,525000.0,2,1,0.5647058823529412,9.142857142857143e-05
6018,R,1,P,PU,P,VA,40060,0,0,A,0,0,30y,743.0,24.0,80,3.5,240000.0,1,1,0.3,0.0001
10864,B,0,R,SF,P,CO,19740,0,0,W,0,1,30y,776.0,26.0,85,3.75,369000.0,1,1,0.3058823529411765,7.046070460704608e-05
102613,C,1,P,PU,P,OH,10420,0,0,A,0,0,30y,752.0,48.0,62,3.75,220000.0,1,1,0.7741935483870968,0.00021818181818181818
26597,R,0,C,SF,P,MI,19820,0,0,W,0,0,30y,748.0,22.0,60,3.875,249000.0,1,1,0.36666666666666664,8.835341365461848e-05
41512,C,0,C,SF,P,CO,19740,0,0,A,0,0,30y,762.0,35.0,65,3.99,250000.0,1,1,0.5384615384615384,0.00014
1774,R,0,C,SF,I,OH,18140,0,0,A,0,0,30y,757.0,33.0,70,4.625,160000.0,1,1,0.4714285714285714,0.00020625
65863,C,0,R,SF,P,CO,19740,0,0,A,0,0,30y,741.0,28.0,76,4.0,329000.0,2,1,0.3684210526315789,8.510638297872341e-05
101739,C,0,P,PU,P,GA,0,0,0,A,0,1,30y,798.0,36.0,94,3.75,270000.0,2,1,0.3829787234042553,0.00013333333333333334
44102,R,0,C,SF,P,MI,0,0,0,A,0,0,15y,763.0,38.0,45,3.25,321000.0,2,1,0.8444444444444444,0.00011838006230529595
77659,R,0,R,PU,P,CO,19740,0,0,W,0,0,30y,820.0,28.0,60,3.5,412000.0,2,1,0.4666666666666667,6.796116504854369e-05
38813,R,0,R,SF,P,OH,0,0,0,A,0,0,other,765.0,25.0,42,3.25,53000.0,2,1,0.5952380952380952,0.0004716981132075472
9949,C,0,C,CO,P,MI,24340,0,0,A,0,0,30y,747.0,49.0,65,3.875,303000.0,2,1,0.7538461538461538,0.0001617161716171617
55783,R,1,P,SF,P,CO,17820,0,0,A,0,1,30y,715.0,46.0,95,3.99,279000.0,1,1,0.4842105263157895,0.00016487455197132617
74745,R,0,C,SF,P,MI,19820,0,0,W,0,0,other,807.0,19.0,61,3.75,120000.0,1,1,0.3114754098360656,0.00015833333333333332
26034,C,1,P,SF,P,OH,17140,0,0,A,0,1,30y,671.0,33.0,97,5.25,70000.0,1,1,0.3402061855670103,0.0004714285714285714
40183,R,0,R,SF,P,GA,31420,0,0,A,0,0,30y,792.0,16.0,25,3.5,70000.0,2,1,0.64,0.00022857142857142857
26884,C,0,R,SF,P,OH,19430,0,0,A,0,0,30y,815.0,29.0,78,3.375,366000.0,2,1,0.3717948717948718,7.923497267759563e-05
53339,C,0,C,SF,P,VA,47260,0,0,A,0,0,30y,767.0,48.0,80,3.875,300000.0,2,1,0.6,0.00016
64091,B,0,P,CO,P,GA,12060,1,0,A,0,1,30y,719.0,47.0,90,3.749,175000.0,1,1,0.5222222222222223,0.00026857142857142856
78388,C,0,C,CO,P,GA,12060,0,0,A,0,0,30y,683.0,17.0,69,3.875,210000.0,1,1,0.2463768115942029,8.095238095238095e-05
11038,C,0,C,SF,I,CO,19740,0,0,A,0,0,30y,817.0,22.0,41,4.75,228000.0,2,1,0.5365853658536586,9.649122807017544e-05
20800,B,0,R,PU,P,CO,19740,0,0,W,0,0,other,785.0,44.0,60,3.696,445000.0,1,1,0.7333333333333333,9.887640449438202e-05
28174,R,0,R,PU,P,CO,19740,0,0,A,0,0,15y,818.0,21.0,39,3.375,188000.0,2,1,0.5384615384615384,0.00011170212765957446
95247,C,1,P,SF,P,OH,17460,0,0,A,0,1,30y,771.0,25.0,95,3.875,237000.0,1,1,0.2631578947368421,0.00010548523206751055
42227,R,1,P,PU,P,GA,47580,0,0,A,0,1,30y,745.0,40.0,90,3.99,103000.0,2,1,0.4444444444444444,0.0003883495145631068
98599,R,0,P,PU,P,GA,12060,0,0,A,0,1,30y,751.0,46.0,90,3.75,450000.0,1,1,0.5111111111111111,0.00010222222222222222
25147,R,1,P,SF,P,VA,44420,1,0,A,0,1,30y,686.0,42.0,90,3.625,157000.0,1,1,0.4666666666666667,0.00026751592356687897
52519,R,0,R,PU,P,CO,19740,0,0,W,0,0,other,755.0,40.0,70,3.875,482000.0,1,1,0.5714285714285714,8.298755186721991e-05
8613,C,0,R,PU,P,VA,47900,0,0,W,0,0,30y,724.0,25.0,70,3.75,490000.0,2,1,0.35714285714285715,5.102040816326531e-05
7045,R,0,R,SF,P,CO,24540,0,0,W,0,0,30y,807.0,25.0,75,3.625,382000.0,2,1,0.3333333333333333,6.544502617801048e-05
75128,C,0,R,SF,P,CO,19740,0,0,W,0,0,30y,790.0,11.0,74,3.625,443000.0,1,1,0.14864864864864866,2.4830699774266366e-05
8258,C,1,P,PU,P,VA,47900,0,0,A,0,0,30y,741.0,18.0,80,3.875,260000.0,1,1,0.225,6.923076923076924e-05
93451,R,1,P,SF,P,GA,12060,0,0,A,0,1,30y,740.0,42.0,91,3.625,195000.0,2,1,0.46153846153846156,0.0002153846153846154
59186,C,1,P,PU,P,GA,12060,0,0,A,0,1,30y,765.0,28.0,95,3.75,456000.0,1,1,0.29473684210526313,6.140350877192983e-05
99954,R,0,C,MH,P,GA,12020,0,0,A,0,0,15y,724.0,27.0,65,3.875,78000.0,1,1,0.4153846153846154,0.00034615384615384613
102126,C,0,C,SF,P,GA,12060,0,0,A,0,0,30y,708.0,38.0,36,3.625,242000.0,1,1,1.0555555555555556,0.00015702479338842976
10056,R,0,C,SF,P,OH,18140,0,0,A,0,0,30y,727.0,42.0,80,3.79,296000.0,2,1,0.525,0.00014189189189189188
85578,C,0,R,SF,P,CO,24540,0,0,A,0,1,30y,814.0,20.0,89,4.0,237000.0,1,1,0.2247191011235955,8.438818565400843e-05
32476,R,0,C,PU,P,GA,12060,0,0,A,0,0,30y,739.0,38.0,80,4.5,260000.0,1,1,0.475,0.00014615384615384615
57301,R,0,R,SF,P,VA,47260,0,0,A,0,1,30y,778.0,28.0,94,3.75,212000.0,2,1,0.2978723404255319,0.0001320754716981132
49506,R,0,R,PU,P,CO,19740,0,0,A,0,0,15y,812.0,50.0,47,3.125,219000.0,1,1,1.0638297872340425,0.00022831050228310502
101061,R,0,C,PU,P,CO,19740,0,0,A,0,0,30y,736.0,29.0,50,3.625,295000.0,2,1,0.58,9.830508474576271e-05
39955,R,0,R,SF,P,MI,0,0,0,A,0,0,15y,794.0,28.0,77,3.25,181000.0,2,1,0.36363636363636365,0.00015469613259668508
85704,R,0,C,SF,P,CO,19740,0,0,A,0,0,30y,637.0,37.0,29,3.625,106000.0,1,1,1.2758620689655173,0.0003490566037735849
36063,R,1,P,PU,P,CO,19740,0,0,A,0,1,30y,746.0,38.0,82,4.0,435000.0,2,1,0.4634146341463415,8.735632183908046e-05
36512,C,1,P,SF,P,MI,28020,0,0,A,0,1,30y,742.0,33.0,94,3.625,113000.0,1,1,0.35106382978723405,0.0002920353982300885
37383,C,0,P,PU,I,CO,19740,0,0,A,0,0,30y,767.0,42.0,80,5.75,184000.0,1,1,0.525,0.0002282608695652174
66514,R,0,C,PU,P,VA,47900,0,0,A,0,0,30y,789.0,37.0,67,4.125,256000.0,2,1,0.5522388059701493,0.00014453125
72774,C,0,R,SF,P,VA,40060,0,0,A,0,0,30y,751.0,34.0,61,3.875,241000.0,2,1,0.5573770491803278,0.00014107883817427385
51396,B,0,C,PU,P,CO,19740,0,0,A,0,0,30y,805.0,30.0,76,3.875,382000.0,1,1,0.39473684210526316,7.853403141361256e-05
77253,R,0,C,CO,P,GA,12060,0,0,A,0,0,15y,792.0,20.0,56,3.625,105000.0,1,1,0.35714285714285715,0.00019047619047619048
79725,R,0,P,SF,P,VA,31340,0,0,A,0,0,30y,677.0,27.0,73,4.375,131000.0,1,1,0.3698630136986301,0.00020610687022900762
6240,C,1,P,PU,P,GA,12060,0,0,A,0,0,30y,742.0,32.0,97,5.0,136000.0,1,1,0.32989690721649484,0.00023529411764705883
64766,R,0,P,SF,S,CO,0,0,0,A,0,1,30y,819.0,38.0,90,4.125,131000.0,2,1,0.4222222222222222,0.0002900763358778626
21051,C,0,P,SF,P,MI,33780,0,0,A,0,1,30y,669.0,34.0,95,5.25,171000.0,2,1,0.35789473684210527,0.00019883040935672516
92148,B,0,R,CO,P,GA,12060,0,0,A,0,0,15y,785.0,22.0,55,3.125,168000.0,1,1,0.4,0.00013095238095238096
75749,R,0,C,SF,P,GA,12060,0,0,A,0,0,15y,733.0,45.0,80,3.25,360000.0,1,1,0.5625,0.000125
82846,C,1,P,SF,P,MI,19820,0,0,A,0,1,30y,712.0,44.0,97,5.75,146000.0,1,1,0.4536082474226804,0.00030136986301369865
8151,R,1,P,SF,P,OH,18140,0,0,A,0,0,30y,805.0,21.0,80,3.75,78000.0,1,1,0.2625,0.0002692307692307692
81665,R,0,R,SF,P,GA,12060,0,0,A,0,0,other,722.0,48.0,46,3.25,129000.0,2,1,1.0434782608695652,0.00037209302325581393
88198,C,0,R,SF,P,MI,19820,0,0,W,0,0,30y,813.0,39.0,74,4.125,342000.0,1,1,0.527027027027027,0.00011403508771929824
73253,R,0,R,SF,P,MI,24340,0,0,W,0,0,30y,734.0,33.0,79,3.5,167000.0,1,1,0.4177215189873418,0.00019760479041916167
97721,B,0,R,SF,P,CO,19740,0,0,A,0,0,15y,783.0,46.0,72,3.268,357000.0,2,1,0.6388888888888888,0.0001288515406162465
14150,R,0,C,SF,P,MI,19820,0,0,A,0,0,15y,730.0,44.0,56,3.5,132000.0,2,1,0.7857142857142857,0.0003333333333333333
5180,B,0,R,PU,P,CO,24540,0,0,A,0,0,30y,809.0,21.0,75,3.56,418000.0,2,1,0.28,5.0239234449760764e-05
7106,R,0,R,SF,P,MI,19820,0,0,W,0,0,30y,773.0,26.0,78,3.75,224000.0,2,1,0.3333333333333333,0.00011607142857142857
79794,R,0,C,SF,P,MI,24340,0,0,A,0,0,30y,791.0,20.0,50,3.625,96000.0,2,1,0.4,0.00020833333333333335
85806,C,0,R,PU,P,GA,12020,0,0,W,0,0,other,748.0,28.0,73,3.25,382000.0,2,1,0.3835616438356164,7.329842931937172e-05
56832,R,0,R,PU,P,CO,22660,0,0,A,0,0,30y,749.0,36.0,67,3.625,265000.0,2,1,0.5373134328358209,0.0001358490566037736
63389,B,0,C,PU,P,GA,12060,0,0,A,0,0,30y,728.0,44.0,75,4.192,251000.0,1,1,0.5866666666666667,0.0001752988047808765
3154,B,1,P,SF,P,OH,18140,1,0,A,0,1,30y,694.0,38.0,97,3.875,129000.0,1,1,0.3917525773195876,0.0002945736434108527
67180,R,0,P,SF,P,VA,31340,0,0,A,0,0,30y,747.0,22.0,80,3.625,215000.0,1,1,0.275,0.00010232558139534884
76866,R,0,R,SF,P,CO,19740,0,0,W,0,1,30y,792.0,23.0,87,4.0,382000.0,2,1,0.26436781609195403,6.020942408376963e-05
2639,R,0,P,SF,P,VA,40220,0,0,A,0,0,30y,791.0,27.0,80,3.75,241000.0,1,1,0.3375,0.00011203319502074688
65587,B,0,C,CO,P,MI,19820,0,0,A,0,0,30y,659.0,39.0,70,4.436,252000.0,2,1,0.5571428571428572,0.00015476190476190475
4851,C,1,P,PU,P,GA,47580,0,0,A,0,1,30y,735.0,46.0,95,3.99,318000.0,1,1,0.4842105263157895,0.00014465408805031446
9493,R,0,R,CO,P,MI,19820,0,0,W,0,0,30y,802.0,49.0,74,4.125,111000.0,1,1,0.6621621621621622,0.00044144144144144144
29271,R,0,R,SF,P,GA,12060,0,0,W,0,0,30y,750.0,24.0,63,3.75,220000.0,2,1,0.38095238095238093,0.00010909090909090909
103440,R,0,R,SF,P,MI,33780,0,0,W,0,1,30y,735.0,29.0,85,3.5,147000.0,2,1,0.3411764705882353,0.00019727891156462584
12068,C,0,C,SF,P,CO,19740,0,0,A,0,0,15y,694.0,37.0,33,4.0,129000.0,1,1,1.121212121212121,0.0002868217054263566
96156,C,0,C,SF,P,CO,19740,0,0,W,0,0,30y,822.0,38.0,23,3.75,172000.0,2,1,1.6521739130434783,0.00022093023255813954
26239,R,0,P,SF,I,CO,17820,0,0,A,0,0,30y,747.0,22.0,46,3.99,133000.0,2,1,0.4782608695652174,0.00016541353383458648
47102,C,1,P,SF,P,VA,40060,1,0,A,0,1,30y,803.0,22.0,97,4.125,187000.0,1,1,0.2268041237113402,0.00011764705882352942
4175,C,0,P,PU,I,VA,47900,0,0,A,0,0,30y,758.0,45.0,70,5.25,290000.0,3,1,0.6428571428571429,0.00015517241379310346
88008,R,0,C,CO,P,MI,33780,0,0,A,0,0,30y,752.0,33.0,42,3.875,136000.0,1,1,0.7857142857142857,0.0002426470588235294
46323,B,0,P,SF,P,CO,19740,0,0,W,0,0,30y,787.0,24.0,49,3.669,480000.0,2,1,0.4897959183673469,5e-05
68780,C,0,R,SF,P,VA,0,0,0,A,0,0,30y,704.0,41.0,70,3.75,111000.0,1,1,0.5857142857142857,0.0003693693693693694
16840,R,0,C,SF,P,VA,47900,0,0,A,0,0,other,771.0,31.0,32,3.99,90000.0,1,1,0.96875,0.0003444444444444444
12971,R,0,C,CO,P,CO,19740,0,0,A,0,0,30y,685.0,50.0,39,4.125,115000.0,1,1,1.2820512820512822,0.0004347826086956522
13892,R,0,C,PU,P,GA,12060,0,0,A,0,0,30y,782.0,31.0,54,3.75,290000.0,2,1,0.5740740740740741,0.00010689655172413793
72464,R,0,R,PU,P,CO,19740,0,0,W,0,0,30y,739.0,32.0,80,3.375,359000.0,1,1,0.4,8.913649025069638e-05
67226,R,0,R,PU,P,GA,12060,0,0,A,0,0,30y,796.0,34.0,76,3.125,386000.0,1,1,0.4473684210526316,8.808290155440414e-05
92201,R,0,R,SF,P,MI,19820,0,0,W,0,0,other,762.0,35.0,80,3.99,166000.0,2,1,0.4375,0.0002108433734939759
96695,R,1,P,PU,P,MI,33780,0,0,A,0,0,other,729.0,23.0,77,3.75,150000.0,1,1,0.2987012987012987,0.00015333333333333334
67105,R,0,P,SF,P,GA,12060,0,0,A,0,1,30y,780.0,22.0,88,3.375,208000.0,2,1,0.25,0.00010576923076923077
101860,C,1,P,SF,P,OH,17140,0,0,A,0,1,30y,769.0,28.0,95,3.625,242000.0,2,1,0.29473684210526313,0.00011570247933884298
15146,C,0,C,SF,P,CO,19740,0,0,A,0,0,15y,695.0,37.0,80,3.75,312000.0,1,1,0.4625,0.00011858974358974358
63012,R,1,P,CO,P,MI,28020,0,0,A,0,1,30y,800.0,14.0,95,4.125,75000.0,1,1,0.14736842105263157,0.00018666666666666666
25942,R,0,C,SF,P,GA,12060,0,0,W,0,0,other,655.0,32.0,50,3.875,114000.0,1,1,0.64,0.0002807017543859649
95001,R,0,P,SF,P,MI,19820,0,0,A,0,0,30y,819.0,38.0,80,3.625,232000.0,2,1,0.475,0.00016379310344827587
2008,R,0,P,SF,I,OH,17460,0,0,A,0,0,30y,786.0,22.0,75,4.375,168000.0,1,2,0.29333333333333333,0.00013095238095238096
38778,C,1,P,PU,P,GA,12060,0,0,A,0,1,30y,804.0,35.0,97,4.0,325000.0,2,1,0.36082474226804123,0.0001076923076923077
66307,R,0,P,CO,S,CO,0,0,0,A,0,0,30y,785.0,36.0,61,3.75,190000.0,1,1,0.5901639344262295,0.00018947368421052632
2536,R,0,P,PU,P,VA,40060,0,0,A,0,1,30y,714.0,46.0,90,3.875,382000.0,1,1,0.5111111111111111,0.00012041884816753927
99117,R,0,C,SF,P,GA,12060,0,0,A,0,0,30y,682.0,49.0,80,4.625,152000.0,2,1,0.6125,0.0003223684210526316
97774,R,0,R,PU,P,CO,24540,0,0,A,0,0,30y,775.0,36.0,80,3.375,308000.0,2,1,0.45,0.00011688311688311689
48041,R,0,C,PU,P,VA,47900,0,0,W,0,0,30y,717.0,44.0,60,3.5,168000.0,3,1,0.7333333333333333,0.0002619047619047619
71046,B,0,R,SF,I,GA,12060,0,0,W,0,0,30y,768.0,41.0,75,3.875,164000.0,1,1,0.5466666666666666,0.00025
63774,R,0,R,CO,P,CO,19740,0,0,W,0,0,30y,808.0,42.0,65,3.625,165000.0,2,1,0.6461538461538462,0.00025454545454545456
54918,R,0,R,SF,I,CO,0,0,0,W,0,0,other,802.0,33.0,60,4.75,167000.0,2,1,0.55,0.00019760479041916167
40548,C,0,P,SF,P,VA,0,0,0,A,0,0,15y,809.0,23.0,50,2.875,500000.0,1,1,0.46,4.6e-05
73870,R,0,R,PU,P,CO,24540,0,0,A,0,1,30y,787.0,30.0,85,3.625,347000.0,1,1,0.35294117647058826,8.645533141210375e-05
39078,C,0,P,SF,P,GA,31420,0,0,A,0,1,30y,674.0,36.0,95,4.375,128000.0,1,1,0.37894736842105264,0.00028125
59575,R,0,R,SF,P,MI,34740,0,0,W,0,0,30y,704.0,35.0,80,4.25,155000.0,1,1,0.4375,0.00022580645161290321
63512,R,1,P,SF,P,GA,0,0,0,A,0,1,30y,732.0,31.0,94,3.625,273000.0,1,1,0.32978723404255317,0.00011355311355311356
57038,C,0,P,PU,P,CO,24540,0,0,A,0,0,30y,788.0,49.0,75,3.75,291000.0,1,1,0.6533333333333333,0.0001683848797250859
84206,R,0,C,PU,P,CO,19740,0,0,A,0,0,other,720.0,34.0,53,3.99,168000.0,2,1,0.6415094339622641,0.0002023809523809524
5440,R,0,P,SF,P,GA,12060,0,0,A,0,0,30y,727.0,44.0,80,3.75,435000.0,2,1,0.55,0.00010114942528735632
35227,R,0,C,CO,I,MI,19820,0,0,A,0,0,30y,786.0,26.0,70,4.5,74000.0,1,1,0.37142857142857144,0.00035135135135135135
